2015-02-28,562,0,2130,913,1363,1140,356,1023,891,447,739,800,1606,1059,2078,696,1035,1082,228,2238,382,0,1192,841,910,751,979,1468,216,1136,908,532,233,149,662,594,328,644,784,409,866,784,997,453,1276,256,896,0,442,1908,501,174,673,364,736,302,966,845,783,1227,745,322,883,503,326,869,0,512,1086,179,950,1193,529,695,1023,1243,885,692,98,0,860,943,1156,247,1532,1250,1193,337,593,973,854,1234,173,490,805,1258,868,871,726,0,55,1264,414,0,618,170,831,265,447,1043,459,592,301,114,610,869,0,899,40,746,662,555,156,908,346,1332,456,868,763,335,775,333,759,1065,927,342,516,80,762,480,861,550,326,336,410,1072,703,998,0,509,1856,2143,567,306,378,229,538,406,178,1180,934,862,1188,533,2102,135,447,166,273,894,547,149,894,260,431,728,450,1118,82,847,634,655,890,355,0,703,1001,1233,681,1901,910,25,390,261,370,578,641,168,369,250,884,191,430,0,590,589,297,0,516,423,336,256,107,1090,368,0,39,1049,73,506,1069,67,449,369,244,810,923,0,143,441,294,257,577,640,385,713,474,489,276,572,494,361,477,0,200,794,0,361,442,947,136,0,85,277,75,210,1658,233,652,363,139,85,117,438,157,351,1176,267,407,116,626,211,200,396,0,189,660,422,55,386,440,798,162,1043,688,165,416,62,242,56,121,718,570,92,491,159,99,448,1200,896,254,975,94,449,103,665,173,86,97,0,924,99,141,48,128,314,49,88,178,72,424,92,78,28,0,44,68,401,381,652,0,1216,347,0,155,178,21,452,173,318,1549,1624,719,1282,1469,117,1080,780,94,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,1012,0,3574,1401,2201,2047,617,1867,1505,769,698,1370,2397,1634,2996,1190,1794,1587,384,15,658,0,2279,1308,1313,1322,1606,2457,539,1534,1550,942,472,317,1042,1045,594,1015,1339,664,1402,1527,1476,815,1992,416,1473,0,938,3021,854,403,1112,688,1151,573,1319,1503,1303,2469,1256,675,1338,1056,649,1467,0,1204,2067,279,1575,1638,1009,1190,1756,1965,1432,1542,177,0,1300,1645,1830,415,2596,2130,2105,553,958,1695,1542,2040,1664,918,1584,2137,1287,1501,1252,0,272,1853,1016,0,1069,314,2008,530,724,1590,1075,966,521,295,1132,1312,0,1308,73,1286,1158,1148,295,1561,678,2172,1083,1327,1281,725,1460,539,1833,1725,1431,574,981,213,1250,1026,1396,885,817,563,758,1564,1258,2167,0,782,3444,3419,1053,654,578,639,675,821,0,2192,1562,1408,1896,1117,3353,257,808,471,570,1374,965,217,1527,433,850,1586,765,1999,246,1892,859,1303,1537,610,0,1137,1634,1890,1366,5916,1584,183,728,618,771,1020,1350,515,635,496,1950,377,750,0,1240,848,625,0,792,532,547,523,285,1613,729,0,71,1771,171,857,1515,137,923,718,489,1174,1799,0,273,473,537,542,858,957,594,1118,940,806,406,893,971,753,843,0,345,1296,0,544,717,1657,227,0,231,615,139,390,3185,533,1176,615,203,207,212,809,251,736,2247,801,995,294,1127,381,472,998,0,347,1195,699,163,579,805,1367,281,1237,1258,232,324,211,460,121,185,1146,1147,217,891,222,187,829,2021,1472,430,1738,99,693,258,1277,255,159,217,0,1291,205,173,117,194,583,115,148,454,114,894,192,205,39,0,83,84,536,778,971,0,1778,579,0,289,411,52,1082,278,685,3186,2493,1409,1672,2399,185,2073,1210,176,908,29,303,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,1487,2257,6945,2627,4751,3502,1408,4541,2618,1615,1472,2426,4119,2699,4246,2969,3046,3215,200,0,1413,0,5188,2729,2218,2541,3070,4931,2192,2932,3060,1858,1510,626,1919,2192,1234,2174,2830,1373,2864,2317,3258,1841,3894,685,2675,0,1808,6101,1226,966,2488,1491,2175,1104,2531,3262,2978,4063,2387,350,1949,2611,1832,2700,421,2962,4350,586,2683,2587,2033,2168,3359,4225,279,3452,410,0,2682,3601,3292,917,4933,3484,1933,1038,1546,3573,3468,3430,2817,1829,2757,3261,2513,2564,2361,0,1270,3051,1759,0,2724,778,4917,1190,1726,3144,1745,1747,1013,753,2658,2784,4966,2433,195,2116,2239,1590,533,3583,1149,2731,2951,2333,2879,1728,2634,983,5243,3169,3038,1018,1835,589,2482,1948,2477,1237,1941,0,1713,2844,2990,4730,0,1601,4301,6356,1859,1317,1128,1994,1299,1458,0,3856,2874,2889,3501,2119,4964,649,1421,1595,1264,2147,1662,409,2705,920,1731,2527,1703,3113,598,4595,1491,2448,2561,1243,437,2298,3491,3200,2381,4783,3657,1031,1345,1269,1307,1799,3515,1289,1221,964,3225,733,1395,0,2205,1293,1459,0,1488,1050,1263,1019,948,2958,1348,0,168,3098,355,1431,2851,459,1899,1793,1076,2056,3837,3101,606,0,1410,1100,1928,2252,1045,2337,2087,1345,788,1499,1586,1505,1396,391,734,1189,1611,857,1183,3136,450,0,370,1757,289,829,3288,1398,2382,1123,411,602,466,1922,0,1800,4723,3162,2206,568,2540,622,793,2919,0,691,2181,1214,373,1122,1759,2164,749,1867,1959,552,1410,587,1085,325,422,2092,1890,400,1485,410,409,1425,4036,2379,836,2438,207,1143,685,0,540,328,480,0,3315,659,446,188,338,943,247,349,803,440,2034,464,649,59,0,165,130,861,1888,735,0,3405,1224,0,946,1117,86,2435,561,1650,5801,3280,2293,2794,0,0,0,0,0,0,639,0,6,0,6864,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31,1984,3897,10265,3641,6891,5137,2055,5658,3829,2266,4468,3817,4996,3994,6213,4355,4497,3937,1108,0,2122,0,7507,4144,2777,3179,4631,7030,4696,4439,4446,2426,2693,853,2735,3189,1618,3623,4482,2063,4521,3250,3939,2838,4943,933,3681,0,2371,9469,1735,1407,3944,2155,2762,1671,3903,5305,4327,5017,2318,1933,2638,4563,3259,3874,642,5002,7170,1030,3518,3510,3010,3162,5196,6895,2923,6650,629,0,3605,5610,5159,1377,7106,4593,2281,1533,1618,6127,4226,4516,3739,2802,4258,4302,3862,3590,3345,0,3102,4146,2561,0,3754,1198,8105,1478,2608,1138,1050,2299,1499,1167,4722,4194,7442,3727,350,1408,2960,1826,727,4777,1577,1763,5610,3620,5023,2368,3933,1328,9588,4485,4589,1353,2395,935,3551,2943,3509,1947,1598,0,2541,3948,5451,6766,0,2340,5285,9283,2558,2112,1632,3547,2037,2017,0,5410,4161,3502,4740,3364,2539,1005,2009,2596,1862,4120,2342,757,3794,1307,2391,3544,2389,4511,949,7628,2094,3547,3406,1845,2297,2857,5156,4688,3538,6021,7534,1626,2342,1702,1836,2482,6242,1939,1726,1546,6940,1252,2244,0,3035,1929,2037,0,2085,1335,1715,1603,1518,4027,1753,0,364,4430,478,2650,3549,865,3178,2954,1555,3007,42,4343,899,1217,2301,1806,3236,3364,1489,3194,3953,1610,1068,2037,2138,2263,1878,629,1085,0,2303,1238,1592,4210,675,0,533,2812,496,1108,6168,2226,3455,1658,639,1090,596,2642,0,3132,6218,7426,3400,813,3428,939,1245,6345,0,997,4306,1710,512,1672,2410,2657,1101,2555,2159,761,1985,795,1611,508,605,3064,2392,663,1903,505,680,2062,7007,3322,1302,3279,225,1429,915,0,849,530,672,0,5287,1293,601,278,459,1345,495,540,1202,707,2785,702,1282,64,0,340,158,1124,3153,0,0,3604,1742,0,1824,2307,175,3875,800,3235,10388,4327,3259,3940,0,0,0,0,0,0,965,0,6,0,12988,199,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30,2309,0,9457,3426,5859,4763,1809,5190,2695,2116,4453,4047,4425,4223,6220,3623,4836,3738,1238,0,2064,0,7029,3838,2708,3272,4298,7187,4241,4752,4303,2805,1947,827,2836,2900,1542,3335,4238,1806,3815,3268,4025,2594,4792,1007,3751,0,3026,8962,2025,1192,3989,2200,2724,1602,3691,4576,3927,5071,0,2158,2930,3935,3166,3508,0,4521,6663,1020,3675,3556,2889,3592,5226,6661,2791,5816,621,0,3986,5333,4950,1202,7058,4691,4800,1428,1687,5830,3485,4069,3769,2826,3737,4675,3541,4165,3638,0,2075,4455,2637,0,3203,1021,6832,1045,2315,0,1231,2324,1277,954,4453,4003,0,3802,232,1046,3069,2423,668,5008,1776,5721,5244,3971,4999,2424,3594,1194,8796,4589,4365,1349,2634,857,3489,2767,3558,1968,13,0,2544,4106,4699,6221,0,1999,5223,8540,2874,2161,1557,2584,1995,1924,0,5514,4197,3407,5336,3245,2483,938,2005,1991,1944,3893,2357,707,3922,1101,2495,3775,2315,4624,911,7105,1990,3859,3267,1657,2797,2798,4411,4439,3283,5870,7306,1278,2250,1863,1800,2557,5471,1465,1755,1569,7772,1159,1904,0,3240,2229,2070,0,1956,1412,1363,1498,1095,3941,1655,0,303,4360,507,2564,3744,559,3161,2385,1724,3103,0,0,857,1321,2135,1601,3712,3069,1320,3227,4212,1693,946,2295,2107,2324,1774,0,992,2,0,1161,1314,4189,628,0,618,2554,399,1008,6234,2354,3550,1647,637,891,642,2476,0,3305,6105,5336,2960,808,3463,898,1205,5686,0,917,4048,1874,445,1357,2160,2636,994,2641,2075,718,1627,769,1600,444,580,3014,2482,656,1906,468,466,1828,6717,3419,1231,3318,233,1339,823,6546,730,460,734,0,4961,869,509,249,456,1429,460,380,1244,563,2761,604,954,89,0,279,107,1319,2839,1392,0,3764,1969,0,1493,2345,143,3735,697,2808,11052,5296,2827,4528,7162,544,4669,3654,532,2478,790,13347,0,386,0,0,0,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31,2556,3831,10341,3958,6424,5397,2185,5688,4846,2743,4943,4772,5339,4806,7355,3912,5249,4154,1388,0,2888,0,8087,4471,3085,3733,5040,8118,4083,5168,4813,3078,2393,864,3565,3374,1717,3530,4728,1980,4174,3275,5175,2743,4873,1087,4528,0,3106,10073,2232,1532,4322,2695,3076,1952,3552,5625,4683,5638,1956,2678,3368,3462,3952,4214,670,4938,7644,1077,4212,4027,3470,3766,5185,7684,3167,7144,635,0,4759,6157,5163,1402,7426,5301,5674,1726,1823,6192,3893,4336,4389,2856,4215,5448,3893,4551,3914,0,2572,5160,2975,0,3698,1224,8793,1239,2871,2704,2577,2790,1486,988,4914,4477,7941,4370,284,3047,3339,2396,824,5455,2001,6468,5714,4242,5680,2626,3877,1388,11099,5021,4821,1477,2946,1001,3721,3149,4190,2117,2958,0,2864,4141,5784,6801,0,2486,5820,9181,3217,2361,1654,3022,2567,2254,0,6319,4678,3929,6228,3608,5577,1157,2260,2251,2400,3415,2507,0,4667,1056,2976,4362,2537,5366,989,8605,2410,4184,3830,2286,3428,2975,5148,4814,3836,6938,6933,1500,2708,2108,2081,3024,7195,1759,2009,1859,8647,1293,2155,0,3385,2998,1819,0,2307,1684,1767,1488,1292,4710,0,0,361,5132,581,3003,3889,791,3503,2508,1851,3600,0,4762,899,1547,2435,1720,3439,3449,1500,3897,4681,1941,1193,2656,2431,2641,2158,725,1134,3644,2620,1207,1471,4281,789,0,679,3329,640,1222,6631,2626,3604,1811,609,471,829,3197,0,3422,6855,7519,3807,885,4013,972,1469,7288,0,1070,3277,2128,547,1322,2530,3114,1659,2705,2366,850,0,1143,2089,434,780,3565,2940,673,2480,471,490,2219,7579,4061,1435,4199,345,1583,835,8091,1102,499,473,0,5131,1103,589,273,521,1528,480,430,1450,717,3567,647,1350,51,0,290,177,1362,3234,2404,0,4347,2369,0,1592,2909,216,4238,788,3584,12359,5368,916,5209,0,0,0,0,0,0,793,0,0,0,14493,542,3312,0,35,2097,652,3592,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-31,2640,3799,11801,4288,7031,5417,2470,6306,4583,2838,5501,4866,5690,4807,7854,4283,5335,4537,1401,0,2851,0,9509,4583,3540,3842,5275,9050,4116,5577,5139,3104,2502,961,3461,3403,2270,3709,5038,2310,4542,3620,5021,3106,5570,1108,4390,0,2950,10939,2499,1643,4693,2829,3358,2073,3202,5999,5102,5710,4206,2975,3207,3718,4423,4355,798,5119,8022,1002,1686,4154,3987,4148,5452,8442,3271,8916,621,0,5045,6228,5250,1375,7686,5286,6175,1827,2018,6606,4009,4103,4568,2882,4756,6004,4185,4685,4066,0,3114,6352,3373,0,4304,1245,9914,1399,3119,4702,2509,2850,1443,1272,5258,4875,8375,4552,322,3147,3455,2328,768,5538,2089,6879,6826,4196,6202,2726,4160,1293,11509,5154,5301,1539,2917,1293,3880,3504,4176,3051,3492,0,2781,4346,5898,7318,0,2329,5952,9839,3223,2382,1747,3808,2648,2419,0,6479,4843,4212,6421,3662,5890,1453,2221,2521,2335,3042,2774,0,4750,1135,3138,4575,2595,5506,837,8873,2622,4034,4092,2447,3584,3038,5137,4985,3981,6614,6790,1646,2517,845,2213,3276,7738,1620,2244,1818,8159,1457,2521,0,3943,3285,2212,0,2407,1644,2012,1471,1418,4406,0,0,365,4934,621,2998,4425,1021,3608,2563,1817,3880,0,4752,891,1454,2597,1753,3459,3701,1532,4044,4971,2172,1145,2753,2926,3495,2114,805,561,4333,2569,1379,1615,4793,732,0,758,3581,646,1267,6457,3294,3745,2078,713,940,835,3315,0,3445,7872,8204,4452,858,4234,1121,1513,7866,0,1159,3327,2359,802,1449,2567,2861,1724,2698,2172,876,0,1247,2035,526,796,3543,3406,653,2511,464,504,2800,7527,4276,1555,4771,544,1602,795,8709,1099,674,139,0,5134,1372,637,269,576,1874,432,615,1489,814,3697,0,1713,68,0,336,249,1060,3496,2486,0,5436,2548,0,1459,3175,200,4772,795,3830,12611,6000,0,5319,0,0,0,0,0,0,803,0,0,0,14498,600,3526,0,3,2691,718,5995,1240,1039,315,1214,551,1040,2605,771,281,172,579,267,853,387,895,492,485,803,627,229,473,314,414,381,390,645,467,206,534,571,117,589,464,718,1386,92,829,217,225,216,376,205,173,206,264,138,134,231,251,81,116,328,133,71,87,85,97,82,83,77,72,56,121,35,43,299,481,75,63,15,39,41,40,30,43,55,45,37,192,266,40,16,23,34,16,27,29,30,19,60,58,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-30,3115,4161,11291,4357,7282,6293,2648,6477,5061,2993,5078,5242,6071,4884,7770,4368,5657,4893,1376,0,2244,0,9120,4870,4163,3893,5526,9053,3837,4930,5355,3272,1957,988,3652,3577,2279,3667,4783,2215,5372,3691,5582,2880,5539,1119,4020,0,2707,10127,3036,1734,4577,2809,3208,2052,4242,5950,5138,5949,4173,2799,2670,3986,3966,4183,903,0,8525,1053,4129,3933,3869,4366,5832,7825,3195,7579,497,0,4814,6593,5668,1469,7925,5665,6558,1763,2004,5116,5551,5009,4522,3137,3405,5582,4223,4855,3854,0,2869,5930,2511,0,4921,1302,6487,1861,2956,4813,3416,4381,1681,1518,5462,4954,8229,4686,389,3474,3452,2748,677,5755,2451,7259,6720,4014,5985,3011,4359,1566,10460,4580,5285,1686,3043,1513,4189,3667,4217,2395,3790,0,2780,3764,5266,7352,0,2386,6300,10286,3399,2375,1773,3776,2552,2386,0,6393,5083,4683,6610,1929,7027,1652,2353,2204,2317,3343,3132,0,5253,1289,3139,4521,2975,5736,766,8333,2639,4526,4189,2103,4331,3725,5489,5114,4021,6632,7183,1507,2828,0,2527,3315,6415,1614,2089,1923,7724,1401,2584,0,4221,3515,2328,0,2293,1661,1906,1153,1555,5023,0,0,457,5202,582,2906,4546,859,3571,2422,1950,4050,0,1298,1077,1462,2756,2027,3466,3872,1654,3906,4650,2133,1166,2770,2746,2772,2102,838,464,4481,2809,1369,1651,4980,832,0,728,3242,656,1046,7132,2967,3791,1706,843,1676,889,3517,0,3658,7257,7792,3956,969,4217,1203,1506,7307,0,1134,3510,2640,744,1485,2680,3559,1505,2782,2166,912,0,1395,2073,645,693,3983,2535,612,2271,580,766,2746,7275,4402,1279,4727,421,1663,700,7977,974,751,742,0,5812,1170,689,363,551,1778,546,578,1518,816,4113,0,1648,55,0,413,225,1771,3400,2411,0,3987,2795,0,1681,3018,158,3470,909,3536,14063,5576,0,5403,0,0,0,0,0,0,850,0,0,0,14923,608,3954,0,0,1631,753,6142,918,0,0,1166,623,1118,3993,1290,640,176,986,567,1464,778,1607,1130,1329,1738,1295,343,1249,795,961,926,877,1789,1077,593,1228,1304,259,1501,1288,2343,3381,367,2366,588,558,435,1108,831,546,576,743,575,321,786,96,314,446,928,435,215,224,329,292,344,420,288,329,162,568,161,149,1472,2537,404,346,133,230,169,245,233,340,389,223,465,1785,2219,351,177,199,323,271,158,240,336,316,0,3003,4020,2618,2575,4904,2765,2030,1775,2169,4390,2502,2513,1578,2093,2346,2071,1863,1725,138,2266,1178,2983,1641,1648,2083,1332,913,1159,1678,1963,887,2360,748,188,157,84,839,128,197,79,129,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,3056,3849,10989,3461,6325,6400,2110,5188,3442,2559,4351,4905,5895,3989,7163,3831,5385,5247,1144,0,2161,0,0,4251,4053,4118,5381,8815,2784,4340,4516,991,1584,831,606,3418,2738,3174,4487,1993,5842,3770,5297,2382,4955,1024,3835,0,2892,9121,2788,1424,3740,2511,2342,1810,5400,4852,4938,6192,4810,2566,3385,3687,3058,3883,766,0,7667,1044,4104,3812,3385,5049,5201,6552,3199,5918,441,0,4427,5808,5082,1282,7362,5814,5825,1545,1889,0,0,5525,4350,3323,3279,5618,4144,5137,3903,0,1721,5491,2466,0,4532,1009,5882,1700,2570,4678,3687,4359,1569,1018,5596,4130,7138,4299,297,2899,3339,3105,1091,4819,2671,6606,5544,3648,4802,2646,3926,1555,7922,4229,4736,1508,2902,1265,3951,3546,3747,2179,3274,0,2455,4688,5923,6834,0,2208,6375,9928,2956,2002,1488,2944,2277,2125,0,5756,4947,4040,6336,2804,3787,1403,1977,1974,1725,3884,3067,0,5163,972,2738,4690,819,5908,667,6739,2316,4489,3739,0,4211,4031,5038,5057,3834,6707,6491,839,2540,0,2052,2847,4974,1163,1988,2042,7593,1062,2850,0,4678,3307,2095,0,2181,1483,1633,1382,1146,4656,0,0,334,4887,533,2570,3748,626,2988,2686,1881,3378,0,0,813,1216,3518,1752,3253,3520,1735,3508,3585,2659,1053,2806,2458,2212,2248,807,826,3863,2593,1206,1496,5114,672,0,648,2435,484,1015,6983,2066,4089,1755,847,1286,757,2964,0,2917,6439,6815,3720,777,3993,995,1298,5405,0,972,4077,2838,574,1427,2158,3392,1104,2689,2323,793,0,1063,1685,534,605,3783,2151,536,2031,496,786,2799,6285,4400,1124,6078,0,1534,616,6188,845,679,688,0,4770,893,629,357,466,1674,509,442,1221,664,4147,266,1076,58,0,326,197,2085,2988,2234,0,3848,2374,0,1533,2147,219,2811,806,2570,11340,5586,10,5107,0,0,0,0,0,0,697,0,0,0,7081,513,3777,0,0,1323,842,5315,517,0,0,0,357,0,4154,1007,584,3,723,448,1169,608,1342,1006,1269,1531,1397,226,869,695,973,655,722,1471,848,527,895,1015,211,1342,882,2060,2579,377,2370,555,438,548,992,784,497,434,572,323,264,632,668,308,354,837,454,225,244,221,318,365,392,251,340,197,599,152,152,1314,2335,298,281,153,292,163,299,237,301,384,253,475,1839,2432,274,203,191,341,183,136,192,326,383,0,3400,3594,0,2449,0,3228,1917,2043,2543,5565,3127,2946,2396,1740,3735,2820,1714,2586,187,3521,1269,2923,2283,2772,3433,2610,1588,1599,2261,3036,1687,3555,1874,701,689,414,2517,6768,2907,1691,3775,367,4076,7725,321,222,3361,1282,3359,638,425,1238,1581,1882,845,1006,2587,1275,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-30,2258,3092,8810,3290,5254,4603,1789,3278,4129,1992,3301,3853,5046,3703,5760,3268,4474,3836,941,0,1735,0,0,3558,3153,3595,4039,7175,2087,3732,3904,2238,1237,695,2479,2529,2567,2707,3674,1717,4501,3040,4157,1956,4539,888,3141,0,2129,7740,2340,1175,3094,1788,20,1590,4186,4093,3882,5314,3631,2019,2858,3172,2304,3150,600,0,6080,895,3378,3437,2703,3768,4441,5396,2808,4637,364,0,3706,4490,4044,1090,6168,4854,4455,1238,1709,2806,0,3967,3847,2077,3183,4776,3393,4286,3015,0,1284,4644,779,0,3591,824,4523,1233,2148,3926,3279,2945,1252,792,3540,3589,5915,3533,285,1500,2836,2497,847,3879,1890,5360,4314,2930,3490,2074,3206,1248,6060,3524,4061,1259,2356,1087,3268,2323,3071,1828,2423,0,1950,4044,4357,5464,0,1756,5408,8268,2326,1620,1258,2271,1858,1802,0,4400,3999,3098,5105,2294,0,912,1577,1746,1319,2811,2358,0,4030,763,2129,3970,1963,4621,449,5276,1970,3394,3181,0,3287,3123,4355,4394,3086,5769,5030,694,1909,0,1727,2349,4192,886,1575,1633,3311,851,2127,0,3358,3456,1644,0,1968,1287,1640,1439,942,3831,0,0,229,4119,486,2122,2993,468,2333,1712,1543,2799,0,0,657,985,2050,1473,2706,2855,1549,2998,2743,1922,819,2358,2229,1719,1867,683,764,3013,2306,917,1203,4064,477,0,497,1909,469,1192,5776,1457,3479,1486,668,1147,677,2333,0,2366,5560,4954,2337,706,3177,885,1053,3960,0,766,3979,2340,347,1162,1884,2959,886,2472,2141,669,0,853,1303,407,463,2944,2236,446,1747,368,719,1931,5181,3698,1021,4541,0,1352,507,4810,752,424,557,0,3776,584,483,358,418,1211,340,318,1105,524,2997,369,839,34,0,315,195,1495,2416,2236,0,3306,1933,0,1349,1648,170,2341,643,2167,11267,5008,0,4419,0,0,0,0,0,0,549,0,0,0,5255,415,3144,0,0,1141,713,3839,316,0,0,0,280,0,3545,808,555,0,628,288,987,530,1074,841,1208,1316,1083,191,666,532,837,557,570,1361,561,406,765,740,180,1198,809,1939,1951,256,1954,438,348,450,779,694,426,299,422,283,137,517,655,255,283,708,372,185,167,226,322,229,274,214,249,126,455,112,92,1266,2090,247,201,104,222,80,223,198,262,294,169,374,1544,1965,212,106,176,264,131,116,121,256,272,0,2723,2829,0,1085,0,2529,1405,1654,1711,4703,2680,2190,0,1274,2931,841,1002,1935,167,2797,660,2101,1630,2541,2790,1579,1015,992,1808,2757,1476,3415,1251,576,630,323,1857,5634,2899,1164,2546,355,1255,6172,311,150,2951,1616,3107,688,537,1389,1666,3038,1453,1510,1865,2903,260,125,1755,2340,188,439,1010,913,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
